applicationNumber,sendNumber,attachmentfileContent_raw,citations,kr_citations,has_29_1,domain
1020150031971,952015043803932,첨부1 일본 공개특허공보 특개2001-170656호(2001.06.26.) 1부.첨부2 등록특허공보 제10-1210872호(2012.12.12.) 1부.첨부3 공개특허공보 제10-2013-0084059호(2013.07.24.) 1부.첨부4 일본 공개특허공보 특개소63-130156호(1988.06.02.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '일본 공개특허공보 특개2001-170656호', '날짜': '2001.06.26.', '국내': False}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1210872호', '날짜': '2012.12.12.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0084059호', '날짜': '2013.07.24.', '국내': True}, {'인용발명번호': '', '식별자': '일본 공개특허공보 특개소63-130156호', '날짜': '1988.06.02.', '국내': False}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1210872호', '날짜': '2012.12.12.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0084059호', '날짜': '2013.07.24.', '국내': True}]",False,정수처리
1020110064736,952014088161803,첨부1 등록특허공보 제10-0148523호(1998.10.15.) 1부.첨부2 공개특허공보 제10-2000-0013587호(2000.03.06.) 1부.첨부3 공개특허공보 제10-2007-0036221호(2007.04.03.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-0148523호', '날짜': '1998.10.15.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2000-0013587호', '날짜': '2000.03.06.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2007-0036221호', '날짜': '2007.04.03.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-0148523호', '날짜': '1998.10.15.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2000-0013587호', '날짜': '2000.03.06.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2007-0036221호', '날짜': '2007.04.03.', '국내': True}]",False,정수처리
1020210062584,952023054434438,첨부1  공개특허공보 제10-2021-0048772호(2021.05.04.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2021-0048772호', '날짜': '2021.05.04.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2021-0048772호', '날짜': '2021.05.04.', '국내': True}]",False,정수처리
1020210027021,952023015026544,첨부1  공개실용신안공보 제20-2010-0002840호(2010.03.11.) 1부.<BR>첨부2  공개특허공보 제10-2006-0049233호(2006.05.18.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개실용신안공보 제20-2010-0002840호', '날짜': '2010.03.11.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2006-0049233호', '날짜': '2006.05.18.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개실용신안공보 제20-2010-0002840호', '날짜': '2010.03.11.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2006-0049233호', '날짜': '2006.05.18.', '국내': True}]",False,정수처리
1020220063942,952022062934756,첨부1  등록특허공보 제10-1210872호(2012.12.12.) 1부.<BR>첨부2  공개특허공보 제10-2009-0043496호(2009.05.06.) 1부.<BR>첨부3  공개특허공보 제10-2014-0146388호(2014.12.26.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-1210872호', '날짜': '2012.12.12.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2009-0043496호', '날짜': '2009.05.06.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0146388호', '날짜': '2014.12.26.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1210872호', '날짜': '2012.12.12.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2009-0043496호', '날짜': '2009.05.06.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0146388호', '날짜': '2014.12.26.', '국내': True}]",False,정수처리
1020220039896,952022047263563,첨부1 공개특허공보 제10-2013-0103923호(2013.09.25.) 1부.<BR>첨부2 공개특허공보 제10-2011-0102626호(2011.09.19.) 1부.<BR>첨부3 공개특허공보 제10-2017-0082858호(2017.07.17.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0103923호', '날짜': '2013.09.25.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2011-0102626호', '날짜': '2011.09.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082858호', '날짜': '2017.07.17.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0103923호', '날짜': '2013.09.25.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2011-0102626호', '날짜': '2011.09.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082858호', '날짜': '2017.07.17.', '국내': True}]",False,정수처리
1020220039896,952022082975843,첨부1  공개특허공보 제10-2015-0057791호(2015.05.28.) 1부.<BR>첨부2  공개특허공보 제10-2011-0102626호(2011.09.19.) 1부.<BR>첨부3  공개특허공보 제10-2017-0082858호(2017.07.17.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0057791호', '날짜': '2015.05.28.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2011-0102626호', '날짜': '2011.09.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082858호', '날짜': '2017.07.17.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0057791호', '날짜': '2015.05.28.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2011-0102626호', '날짜': '2011.09.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082858호', '날짜': '2017.07.17.', '국내': True}]",False,정수처리
1020190056504,952020028887090,첨부1 등록특허공보 제10-1502963호(2015.03.16.) 1부.<BR>첨부2 공개특허공보 제10-2018-0045793호(2018.05.04.) 1부.<BR>첨부3 공개특허공보 제10-2015-0067664호(2015.06.18.) 1부.<BR>첨부4 공개특허공보 제10-2017-0004166호(2017.01.11.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-1502963호', '날짜': '2015.03.16.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0045793호', '날짜': '2018.05.04.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0067664호', '날짜': '2015.06.18.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0004166호', '날짜': '2017.01.11.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1502963호', '날짜': '2015.03.16.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0045793호', '날짜': '2018.05.04.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0067664호', '날짜': '2015.06.18.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0004166호', '날짜': '2017.01.11.', '국내': True}]",False,정수처리
1020190056504,952020074731370,첨부1 공개특허공보 제10-2009-0029930호(2009.03.24.) 1부.<BR>첨부2 공개특허공보 제10-2015-0067664호(2015.06.18.) 1부.<BR>첨부3 공개특허공보 제10-2018-0045793호(2018.05.04.) 1부.<BR>첨부4 등록특허공보 제10-1502963호(2015.03.16.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2009-0029930호', '날짜': '2009.03.24.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0067664호', '날짜': '2015.06.18.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0045793호', '날짜': '2018.05.04.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1502963호', '날짜': '2015.03.16.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2009-0029930호', '날짜': '2009.03.24.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0067664호', '날짜': '2015.06.18.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0045793호', '날짜': '2018.05.04.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1502963호', '날짜': '2015.03.16.', '국내': True}]",False,정수처리
1020190013712,952020001885314,첨부1 등록특허공보 제10-1680160호(2016.11.28.) 1부.<BR>첨부2 공개특허공보 제10-2018-0086626호(2018.08.01.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-1680160호', '날짜': '2016.11.28.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0086626호', '날짜': '2018.08.01.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1680160호', '날짜': '2016.11.28.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0086626호', '날짜': '2018.08.01.', '국내': True}]",False,정수처리
1020160129547,952017056780752,첨부1 등록특허공보 제10-0509321호(2005.08.22.) 1부.<BR>첨부2 등록특허공보 제10-0751233호(2007.08.23.) 1부.<BR>첨부3 등록특허공보 제10-1563544호(2015.10.28.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-0509321호', '날짜': '2005.08.22.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-0751233호', '날짜': '2007.08.23.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1563544호', '날짜': '2015.10.28.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-0509321호', '날짜': '2005.08.22.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-0751233호', '날짜': '2007.08.23.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1563544호', '날짜': '2015.10.28.', '국내': True}]",False,정수처리
1020160090136,952021023321617,첨부1 공개특허공보 제10-2014-0054670호(2014.05.09.) 1부.<BR>첨부2 공개특허공보 제10-2012-0122927호(2012.11.07.) 1부.<BR>첨부3 공개특허공보 제10-2016-0066620호(2016.06.13.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0054670호', '날짜': '2014.05.09.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2012-0122927호', '날짜': '2012.11.07.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2016-0066620호', '날짜': '2016.06.13.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0054670호', '날짜': '2014.05.09.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2012-0122927호', '날짜': '2012.11.07.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2016-0066620호', '날짜': '2016.06.13.', '국내': True}]",False,정수처리
1020160044436,952017019196066,첨부1 등록특허공보 제10-0470138호(2005.02.21.) 1부.<br>첨부2 등록특허공보 제10-0674138호(2007.01.29.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-0470138호', '날짜': '2005.02.21.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-0674138호', '날짜': '2007.01.29.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-0470138호', '날짜': '2005.02.21.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-0674138호', '날짜': '2007.01.29.', '국내': True}]",False,정수처리
1020120151434,952015036028078,첨부1 공개특허공보 제10-2012-0046838호(2012.05.11.) 1부.<br>첨부2 일본 공개특허공보 특개평06-262173호(1994.09.20.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2012-0046838호', '날짜': '2012.05.11.', '국내': True}, {'인용발명번호': '', '식별자': '일본 공개특허공보 특개평06-262173호', '날짜': '1994.09.20.', '국내': False}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2012-0046838호', '날짜': '2012.05.11.', '국내': True}]",False,정수처리
1020110062525,952012078553085,첨부1 등록특허공보 제10-0325830호(2002.03.07.) 1부.<br>첨부2 등록특허공보 제10-0794336호(2008.01.15.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-0325830호', '날짜': '2002.03.07.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-0794336호', '날짜': '2008.01.15.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-0325830호', '날짜': '2002.03.07.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-0794336호', '날짜': '2008.01.15.', '국내': True}]",False,정수처리
1020110063770,952011063326198,<p>첨부1 등록실용신안공보 제20-0422964호(2006.08.01.) 1부.</p><p>첨부2 등록실용신안공보 제20-0434663호(2006.12.26.) 1부.</p><p>첨부3 등록특허공보 제10-0397448호(2003.09.17.) 1부. 끝.</p>,"[{'인용발명번호': '', '식별자': '등록실용신안공보 제20-0422964호', '날짜': '2006.08.01.', '국내': False}, {'인용발명번호': '', '식별자': '등록실용신안공보 제20-0434663호', '날짜': '2006.12.26.', '국내': False}, {'인용발명번호': '', '식별자': '등록특허공보 제10-0397448호', '날짜': '2003.09.17.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-0397448호', '날짜': '2003.09.17.', '국내': True}]",False,정수처리
1020110022508,952013001178210,첨부1 등록특허공보 제10-0724707호(2007.06.08.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-0724707호', '날짜': '2007.06.08.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-0724707호', '날짜': '2007.06.08.', '국내': True}]",False,정수처리
1020090136264,952015038741904,첨부1 공개특허공보 제10-2004-0039937호(2004.05.12.) 1부.첨부2 일본 공개특허공보 특개평10-034181호(1998.02.10.) 1부.첨부3 일본 공개특허공보 특개2004-305926호(2004.11.04.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2004-0039937호', '날짜': '2004.05.12.', '국내': True}, {'인용발명번호': '', '식별자': '일본 공개특허공보 특개평10-034181호', '날짜': '1998.02.10.', '국내': False}, {'인용발명번호': '', '식별자': '일본 공개특허공보 특개2004-305926호', '날짜': '2004.11.04.', '국내': False}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2004-0039937호', '날짜': '2004.05.12.', '국내': True}]",False,정수처리
1020240117392,952025026706116,첨부1  공개특허공보 제10-2024-0071657호(2024.05.23.) 1부.<BR>첨부2  미국 특허출원공개공보 US2014/0106397호(2014.04.17.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0071657호', '날짜': '2024.05.23.', '국내': True}, {'인용발명번호': '', '식별자': '미국 특허출원공개공보 US2014/0106397호', '날짜': '2014.04.17.', '국내': False}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0071657호', '날짜': '2024.05.23.', '국내': True}]",False,정수처리
1020230146404,952024056308497,첨부1  등록특허공보 제10-2333809호(2021.12.03.) 1부.<BR>첨부2  공개특허공보 제10-2017-0002047호(2017.01.06.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-2333809호', '날짜': '2021.12.03.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0002047호', '날짜': '2017.01.06.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-2333809호', '날짜': '2021.12.03.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0002047호', '날짜': '2017.01.06.', '국내': True}]",False,정수처리
1020210140791,952023022855687,첨부1  등록실용신안공보 제20-0403487호(2005.12.09.) 1부.<BR>첨부2  공개특허공보 제10-2014-0020595호(2014.02.19.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '등록실용신안공보 제20-0403487호', '날짜': '2005.12.09.', '국내': False}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0020595호', '날짜': '2014.02.19.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0020595호', '날짜': '2014.02.19.', '국내': True}]",False,정수처리
1020210093628,952023005577566,첨부1  공개특허공보 제10-2015-0076974호(2015.07.07.) 1부.<BR>첨부2  공개특허공보 제10-2020-0014774호(2020.02.11.) 1부.<BR>첨부3  등록특허공보 제10-2100701호(2020.04.14.) 1부.<BR>첨부4  등록실용신안공보 제20-0297592호(2002.12.18.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0076974호', '날짜': '2015.07.07.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0014774호', '날짜': '2020.02.11.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2100701호', '날짜': '2020.04.14.', '국내': True}, {'인용발명번호': '', '식별자': '등록실용신안공보 제20-0297592호', '날짜': '2002.12.18.', '국내': False}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0076974호', '날짜': '2015.07.07.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0014774호', '날짜': '2020.02.11.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2100701호', '날짜': '2020.04.14.', '국내': True}]",False,정수처리
1020210027020,952022075363330,첨부1  공개특허공보 제10-2019-0140307호(2019.12.19.) 1부.<BR>첨부2  등록특허공보 제10-1193157호(2012.10.22.) 1부.<BR>첨부3  공개실용신안공보 제20-2010-0002840호(2010.03.11.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0140307호', '날짜': '2019.12.19.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1193157호', '날짜': '2012.10.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개실용신안공보 제20-2010-0002840호', '날짜': '2010.03.11.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0140307호', '날짜': '2019.12.19.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1193157호', '날짜': '2012.10.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개실용신안공보 제20-2010-0002840호', '날짜': '2010.03.11.', '국내': True}]",False,정수처리
1020200097783,952021074152547,첨부1 공개특허공보 제10-2020-0071857호(2020.06.22.) 1부<BR>첨부2 공개특허공보 제10-2010-0008802호(2010.01.27.) 1부 끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0071857호', '날짜': '2020.06.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2010-0008802호', '날짜': '2010.01.27.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0071857호', '날짜': '2020.06.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2010-0008802호', '날짜': '2010.01.27.', '국내': True}]",False,정수처리
1020190134220,952021040573727,첨부1 등록특허공보 제10-1123256호(2012.03.21.) 1부.<BR>첨부2 공개특허공보 제10-2016-0092104호(2016.08.04.) 1부.<BR>첨부3 등록특허공보 제10-1890574호(2018.09.28.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-1123256호', '날짜': '2012.03.21.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2016-0092104호', '날짜': '2016.08.04.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1890574호', '날짜': '2018.09.28.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1123256호', '날짜': '2012.03.21.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2016-0092104호', '날짜': '2016.08.04.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1890574호', '날짜': '2018.09.28.', '국내': True}]",False,정수처리
1020230176372,952024078390234,"첨부1  공개특허공보 제10-2013-0015604호(2013.02.14.) 1부.<BR>첨부2  2023년 청년창업 보육센터 6기 교육생 모집 공고문. 인터넷 사이트, [online], 2023.04., [2024.09.11. 검색] 인터넷 https://www.smartfarmkorea.net/board/view.do<BR>첨부3  등록특허공보 제10-2522573호(2023.04.14.) 1부.<BR>첨부4  공개특허공보 제10-2020-0134598호(2020.12.02.) 1부.<BR>첨부5  등록특허공보 제10-2520442호(2023.04.12.) 1부.  끝.","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0015604호', '날짜': '2013.02.14.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2522573호', '날짜': '2023.04.14.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0134598호', '날짜': '2020.12.02.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2520442호', '날짜': '2023.04.12.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0015604호', '날짜': '2013.02.14.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2522573호', '날짜': '2023.04.14.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0134598호', '날짜': '2020.12.02.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2520442호', '날짜': '2023.04.12.', '국내': True}]",False,스마트팜
1020180105229,952020004933782,"첨부1 황정환 외 2인. 빅데이터를 활용한 온실 관리 시스템에 관한 연구. 한국통신학회 학술대회논문집. 한국통신학회. 2014년 11월, pp.166-167 (2014.11.) 1부.<BR>첨부2 일본 공개특허공보 특개2013-172699호(2013.09.05.) 1부.<BR>첨부3 공개특허공보 제10-2011-0022829호(2011.03.08.) 1부.<BR>첨부4 공개특허공보 제10-2017-0105402호(2017.09.19.) 1부.<BR>첨부5 공개특허공보 제10-2018-0029381호(2018.03.21.) 1부. 끝.","[{'인용발명번호': '', '식별자': '황정환 외 2인. 빅데이터를 활용한 온실 관리 시스템에 관한 연구. 한국통신학회 학술대회논문집. 한국통신학회. 2014년 11월, pp.166-167', '날짜': '2014.11.', '국내': False}, {'인용발명번호': '', '식별자': '일본 공개특허공보 특개2013-172699호', '날짜': '2013.09.05.', '국내': False}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2011-0022829호', '날짜': '2011.03.08.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0105402호', '날짜': '2017.09.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0029381호', '날짜': '2018.03.21.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2011-0022829호', '날짜': '2011.03.08.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0105402호', '날짜': '2017.09.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0029381호', '날짜': '2018.03.21.', '국내': True}]",False,스마트팜
1020240173722,952025083069830,첨부1  공개특허공보 제10-2022-0021339호(2022.02.22.) 1부.<BR>첨부2  공개특허공보 제10-2023-0056082호(2023.04.27.) 1부.<BR>첨부3  공개특허공보 제10-2022-0028483호(2022.03.08.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0021339호', '날짜': '2022.02.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2023-0056082호', '날짜': '2023.04.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0028483호', '날짜': '2022.03.08.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0021339호', '날짜': '2022.02.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2023-0056082호', '날짜': '2023.04.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0028483호', '날짜': '2022.03.08.', '국내': True}]",False,스마트팜
1020190008286,952020047164763,"첨부1 공개특허공보 제10-2014-0132873호(2014.11.19.) 1부.<BR>첨부2 일본 공개특허공보 특개2018-063656호(2018.04.19.) 1부.<BR>첨부3 ‘팜보이스~ 농장 상태 알려줘 :: 한국형 스마트팜 2세대 개발’, 네이버 블로그(2018.11.22. 게재) 1부.<BR>첨부4 공개특허공보 제10-2015-0055809호(2015.05.22.) 1부.<BR>첨부5 공개특허공보 제10-2017-0110243호(2017.10.11.) 1부. 끝.","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0132873호', '날짜': '2014.11.19.', '국내': True}, {'인용발명번호': '', '식별자': '일본 공개특허공보 특개2018-063656호', '날짜': '2018.04.19.', '국내': False}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0055809호', '날짜': '2015.05.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0110243호', '날짜': '2017.10.11.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0132873호', '날짜': '2014.11.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2015-0055809호', '날짜': '2015.05.22.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0110243호', '날짜': '2017.10.11.', '국내': True}]",False,스마트팜
1020240171287,952025082932456,"첨부1  공개특허공보 제10-2024-0086899호(2024.06.19.) 1부.<BR>첨부2  공개특허공보 제10-2024-0057633호(2024.05.07.) 1부.<BR>첨부3  Jochem Postmes 외, ‘A System for Efficient Path Planning and Target Assignment for Robotic Swarms in Agriculture’, pp. 158-164, 2022.03.  끝.","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0086899호', '날짜': '2024.06.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0057633호', '날짜': '2024.05.07.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0086899호', '날짜': '2024.06.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0057633호', '날짜': '2024.05.07.', '국내': True}]",False,스마트팜
1020240172282,952026027580602,첨부1  공개특허공보 제10-2022-0118155호(2022.08.25.) 1부.<BR>첨부2  공개특허공보 제10-2024-0106028호(2024.07.08.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0118155호', '날짜': '2022.08.25.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0106028호', '날짜': '2024.07.08.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0118155호', '날짜': '2022.08.25.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0106028호', '날짜': '2024.07.08.', '국내': True}]",False,스마트팜
1020250138055,952025119642714,첨부1  등록특허공보 제10-2655448호(2024.04.09.) 1부.<BR>첨부2  등록특허공보 제10-2494406호(2023.02.06.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-2655448호', '날짜': '2024.04.09.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2494406호', '날짜': '2023.02.06.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-2655448호', '날짜': '2024.04.09.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2494406호', '날짜': '2023.02.06.', '국내': True}]",False,스마트팜
1020240032800,952024060039066,"첨부1  공개특허공보 제10-2003-0025681호(2003.03.29.) 1부.<BR>첨부2  이세용. 클라우드 기반 스마트팜 기술. 한국통신학회지(정보와통신). 한국통신학회. 2016년 12월, 제34권, 제1호, pp.51-57 (2016.12.) 1부.<BR>첨부3  공개특허공보 제10-2007-0006505호(2007.01.11.) 1부.  끝.","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2003-0025681호', '날짜': '2003.03.29.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2007-0006505호', '날짜': '2007.01.11.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2003-0025681호', '날짜': '2003.03.29.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2007-0006505호', '날짜': '2007.01.11.', '국내': True}]",False,스마트팜
